user_screen_name,created_at,text,hashtags,user_name,user_location,retweet_count,favorite_count
Ishwarp07537935,2022-12-31 04:13:05+00:00,"RT @Parmind74776100: Save Water
Save Punjab

#ZiraSanjhaMorcha
#FarmersProtest","['ZiraSanjhaMorcha', 'FarmersProtest']",Ishwar Pal Singh Toor,Hisar Haryana ,3,0
BeastyElisey,2022-12-31 04:12:13+00:00,"RT @AmritSi63408814: #Netherlands: Thousands of farmers could be forced to sell their farm land to the state within the next year.

They wi…",['Netherlands'],Elise Pentz #BLM #VAXXED #LGBTQlover,the world,15,0
gagandeepbdr6,2022-12-31 04:10:18+00:00,"RT @JagjitS37628148: Save Water

#FarmersProtest
#ZiraSanjhaMorcha https://t.co/nwSVBhn5RW","['FarmersProtest', 'ZiraSanjhaMorcha']",Gagandeep Singh," bhadaur,Barnala, Punjab",27,0
harpalsindhi900,2022-12-31 04:09:16+00:00,"RT @JagjitS37628148: Save Water

#FarmersProtest
#ZiraSanjhaMorcha https://t.co/nwSVBhn5RW","['FarmersProtest', 'ZiraSanjhaMorcha']",Harry Dhaliwal,Punjab India,27,0
Ishwarp07537935,2022-12-31 03:42:52+00:00,"RT @JagjitS37628148: Save Water

#FarmersProtest
#ZiraSanjhaMorcha https://t.co/nwSVBhn5RW","['FarmersProtest', 'ZiraSanjhaMorcha']",Ishwar Pal Singh Toor,Hisar Haryana ,27,0
SamreOYE,2022-12-31 03:12:26+00:00,"RT @JagjitS37628148: Save Water

#FarmersProtest
#ZiraSanjhaMorcha https://t.co/nwSVBhn5RW","['FarmersProtest', 'ZiraSanjhaMorcha']",ਇਕਬਾਲ ਸਿੰਘ,"Ludhiana, India",27,0
prem_farmer,2022-12-31 03:09:30+00:00,"RT @JagjitS37628148: Save Water

#FarmersProtest
#ZiraSanjhaMorcha https://t.co/nwSVBhn5RW","['FarmersProtest', 'ZiraSanjhaMorcha']",PREM,,27,0
Amandeep_45,2022-12-31 03:06:29+00:00,"RT @JagjitS37628148: Save Water

#FarmersProtest
#ZiraSanjhaMorcha https://t.co/nwSVBhn5RW","['FarmersProtest', 'ZiraSanjhaMorcha']",ਅਮਨਦੀਪ ਕੌਰ🌱,,27,0
badgarlririii,2022-12-31 02:57:24+00:00,RT @rihanna: why aren’t we talking about this?! #FarmersProtest https://t.co/obmIlXhK9S,['FarmersProtest'],Riri✌🏾,,289480,0
Onkarsi39708171,2022-12-31 02:55:06+00:00,"RT @JagjitS37628148: Save Water

#FarmersProtest
#ZiraSanjhaMorcha https://t.co/nwSVBhn5RW","['FarmersProtest', 'ZiraSanjhaMorcha']",Onkar Singh ਦਿਊ,,27,0
Onkarsi89194314,2022-12-31 02:45:40+00:00,"RT @JagjitS37628148: Save Water

#FarmersProtest
#ZiraSanjhaMorcha https://t.co/nwSVBhn5RW","['FarmersProtest', 'ZiraSanjhaMorcha']",Ladian ਵਾਲਾ ਦਿਊ,,27,0
Mehragirl2,2022-12-31 02:44:44+00:00,"RT @JagjitS37628148: Save Water

#FarmersProtest
#ZiraSanjhaMorcha https://t.co/nwSVBhn5RW","['FarmersProtest', 'ZiraSanjhaMorcha']",❦︎ ਜਜ਼ਬਾਤੀ ਜਹੀ❦︎✍️( ÑØØŔ),"Punjab, India",27,0
jai28prakash,2022-12-31 02:43:06+00:00,"RT @JagjitS37628148: Save Water

#FarmersProtest
#ZiraSanjhaMorcha https://t.co/nwSVBhn5RW","['FarmersProtest', 'ZiraSanjhaMorcha']",जन-गण-मन,दिल्ली,27,0
PanjabSingh95,2022-12-31 02:42:44+00:00,"RT @JagjitS37628148: Save Water

#FarmersProtest
#ZiraSanjhaMorcha https://t.co/nwSVBhn5RW","['FarmersProtest', 'ZiraSanjhaMorcha']",ਸਰਦਾਰ ਪਰਵਿੰਦਰ ਸਿੰਘ,ਸ੍ਰੀ ਅਨੰਦਪੁਰ ਸਾਹਿਬ,27,0
Aman_Kaur45,2022-12-31 02:42:30+00:00,"RT @Parmind74776100: Save Water
Save Punjab

#ZiraSanjhaMorcha
#FarmersProtest","['ZiraSanjhaMorcha', 'FarmersProtest']",ਅਮਨਦੀਪ ਕੌਰ🌾,,3,0
PrabjotSandhu77,2022-12-31 02:40:06+00:00,"RT @JagjitS37628148: Save Water

#FarmersProtest
#ZiraSanjhaMorcha https://t.co/nwSVBhn5RW","['FarmersProtest', 'ZiraSanjhaMorcha']",Prabhjot Singh Sandhu,"Amritsar, Shoepur .Nevada Iowa",27,0
gurshar28231201,2022-12-31 02:39:31+00:00,"RT @JagjitS37628148: Save Water

#FarmersProtest
#ZiraSanjhaMorcha https://t.co/nwSVBhn5RW","['FarmersProtest', 'ZiraSanjhaMorcha']",Gursharan singh Sandhu (ਕਿਸਾਨ ਤੇ ਮਜਦੂਰ),Moga Punjab India ,27,0
Aman_Kaur45,2022-12-31 02:35:41+00:00,"RT @JagjitS37628148: Save Water

#FarmersProtest
#ZiraSanjhaMorcha https://t.co/nwSVBhn5RW","['FarmersProtest', 'ZiraSanjhaMorcha']",ਅਮਨਦੀਪ ਕੌਰ🌾,,27,0
Cultural_Pendu,2022-12-31 02:34:33+00:00,"RT @JagjitS37628148: Save Water

#FarmersProtest
#ZiraSanjhaMorcha https://t.co/nwSVBhn5RW","['FarmersProtest', 'ZiraSanjhaMorcha']",Pendu,,27,0
JagjitS37628148,2022-12-31 02:31:18+00:00,"Save Water

#FarmersProtest
#ZiraSanjhaMorcha https://t.co/nwSVBhn5RW","['FarmersProtest', 'ZiraSanjhaMorcha']",ਮਨੁ ਜੀਤੈ,,27,27
RKBAJAJ1,2022-12-31 01:24:00+00:00,"RT @vivekagnihotri: Do you know that the concept of Khalistan was envisaged by Master Tara Singh of the Akali Dal, that was led by the then…",[],R K BAJAJ,,692,0
Gurcheema10,2022-12-31 01:07:00+00:00,"RT @SamreOYE: Chaddi Gang Worrier’s 

Power of #FarmersProtest

#ZiraSanjhaMorcha","['FarmersProtest', 'ZiraSanjhaMorcha']",Gur cheema,"Manila City, National Capital ",7,0
SIIMovement,2022-12-30 23:59:16+00:00,"The time is coming!
#NewZealand #Dunedin #Christchurch #Nelson #politicsnz #Invercargill #Blenheim #Westcoast… https://t.co/EGnKl23KeG","['NewZealand', 'Dunedin', 'Christchurch', 'Nelson', 'politicsnz', 'Invercargill', 'Blenheim', 'Westcoast']",South Island Independence Movement,"Canterbury Region, New Zealand",1,0
IrishChick3416,2022-12-30 23:47:04+00:00,"RT @AmritSi63408814: #Netherlands: Thousands of farmers could be forced to sell their farm land to the state within the next year.

They wi…",['Netherlands'],ConstitutionalKat,"Oklahoma, USA",15,0
AmritSi63408814,2022-12-30 23:46:39+00:00,"#Netherlands: Thousands of farmers could be forced to sell their farm land to the state within the next year.

They… https://t.co/pdlAqJKmu8",['Netherlands'],Amrit Grewal,UK,15,50
StephenMLloyd2,2022-12-30 22:08:31+00:00,RT @palminder1990: @RaviSinghKA @jindisinghka @theJagmeetSingh Also @theJagmeetSingh said all the truckers in the freedom convoy were racis…,[],Stephen M Lloyd 🇨🇦 🌻,The Wet Coast!,5,0
aharris0724,2022-12-30 21:35:25+00:00,RT @KlaYker52: Why does the mainstream media refuse to cover the protests going on overseas? Because the people are protesting against the…,[],Aimee,,67,0
_ChemicalBeast_,2022-12-30 21:06:24+00:00,"RT @vivekagnihotri: Do you know that the concept of Khalistan was envisaged by Master Tara Singh of the Akali Dal, that was led by the then…",[],Deepanshu,"New Delhi, India",692,0
ElizaRo53776266,2022-12-30 20:44:01+00:00,"RT @HarteerathSingh: Weather update from the #FarmersProtest

Heavy storm reported at #SinghuBorder and Shahjahanpur border too

Rain and s…","['FarmersProtest', 'SinghuBorder']",ElizaRose,,282,0
vashishtvp,2022-12-30 20:40:57+00:00,"RT @JagjitS37628148: ਸਤਿ ਸ਼੍ਰੀ ਅਕਾਲ ਜੀ
🙏🙏🙏🙏🙏

Sat Shri Akal ji
Good Morning Everyone s

#ZiraSanjhaMorcha
#ChangeClimate
#FarmersProtest","['ZiraSanjhaMorcha', 'ChangeClimate', 'FarmersProtest']",Er. V P Vashisht,"Kapurthala, Punjab - INDIA",10,0
vashishtvp,2022-12-30 20:40:56+00:00,"RT @JagjitS37628148: 2022. 12.  30
Hastag
Support Punjab
Save Further

#FarmersProtest
#ZiraSanjhaMorcha","['FarmersProtest', 'ZiraSanjhaMorcha']",Er. V P Vashisht,"Kapurthala, Punjab - INDIA",10,0
vashishtvp,2022-12-30 20:40:46+00:00,"RT @JagjitS37628148: Save Water
Save Punjab

#ZiraSanjhaMorcha
#FarmersProtest https://t.co/JbOf7z35PF","['ZiraSanjhaMorcha', 'FarmersProtest']",Er. V P Vashisht,"Kapurthala, Punjab - INDIA",23,0
vashishtvp,2022-12-30 20:40:38+00:00,RT @samitakaur74: Our farm leaders from #Rajhastan @FarmStudioz and #Haryana @Tveer_13 arrive at #ZiraSanjhaMorcha . Don't let go of this u…,"['Rajhastan', 'Haryana', 'ZiraSanjhaMorcha']",Er. V P Vashisht,"Kapurthala, Punjab - INDIA",23,0
vashishtvp,2022-12-30 20:40:36+00:00,"RT @kuldeep03b: Save Water
Save Punjab

#ZiraSanjhaMorcha
#FarmersProtest https://t.co/MzwvS3ayel","['ZiraSanjhaMorcha', 'FarmersProtest']",Er. V P Vashisht,"Kapurthala, Punjab - INDIA",13,0
vashishtvp,2022-12-30 20:40:30+00:00,"RT @Known2Cali4nia: @racistliberalUS @RevanWashington ""The group’s website confirms it is “most actively involved in the #FarmersProtest.”…",['FarmersProtest'],Er. V P Vashisht,"Kapurthala, Punjab - INDIA",1,0
vashishtvp,2022-12-30 20:40:28+00:00,"RT @Known2Cali4nia: @racistliberalUS @RevanWashington After deleting the list, Thunberg then shared a supposedly newer “toolkit” and a mess…",[],Er. V P Vashisht,"Kapurthala, Punjab - INDIA",1,0
vashishtvp,2022-12-30 20:40:06+00:00,RT @ramakosuru: @nasscom @AICTE_INDIA @PMOIndia @nsitharamanoffc @nstomar @KailashBaytu @ShobhaBJP @BJP4Andhra @AndhraPradeshCM @ysjagan @Y…,[],Er. V P Vashisht,"Kapurthala, Punjab - INDIA",2,0
vashishtvp,2022-12-30 20:40:03+00:00,RT @palminder1990: @RaviSinghKA @jindisinghka @theJagmeetSingh Also @theJagmeetSingh said all the truckers in the freedom convoy were racis…,[],Er. V P Vashisht,"Kapurthala, Punjab - INDIA",5,0
vashishtvp,2022-12-30 20:39:27+00:00,"RT @hmtvnewslive: భూమిని కాపాడాలని రైతుల వెరైటీ నిరసన | Farmers Variety Protest to Save Land | Jordar News | hmtv

#jordarnews #hmtv #farme…","['jordarnews', 'hmtv']",Er. V P Vashisht,"Kapurthala, Punjab - INDIA",1,0
vashishtvp,2022-12-30 20:39:10+00:00,"RT @KushalGoyal50: Next Tool kit could be to find ways to fail India's G20 preperation. 

#FarmersProtest 
#CovidEmergency

Or create some…","['FarmersProtest', 'CovidEmergency']",Er. V P Vashisht,"Kapurthala, Punjab - INDIA",1,0
vashishtvp,2022-12-30 20:39:05+00:00,RT @fattymeats: The disruption of the food chain is a primary goal in the attack on humanity: https://t.co/gFHybaJMOB #FarmersProtest #farm…,['FarmersProtest'],Er. V P Vashisht,"Kapurthala, Punjab - INDIA",1,0
vashishtvp,2022-12-30 20:38:49+00:00,"RT @CJ_India: PM Kisan Samman Nidhi Yojana (6k/yr) 

Total Farmers Before &amp; After Aadhar Linking:
Before eKYC: 11.45 Cr
After eKYC: 8.58 Cr…",[],Er. V P Vashisht,"Kapurthala, Punjab - INDIA",1,0
vashishtvp,2022-12-30 20:38:46+00:00,"RT @Hunter16771146: @Aman__905799__ @donotbeangry Remember #FarmersProtest .
Modi who ??",['FarmersProtest'],Er. V P Vashisht,"Kapurthala, Punjab - INDIA",1,0
vashishtvp,2022-12-30 20:38:44+00:00,"RT @risky_mirza_: Support 🔥
@Tractor2twitr_P 
#FarmersProtest #kisanandolan","['FarmersProtest', 'kisanandolan']",Er. V P Vashisht,"Kapurthala, Punjab - INDIA",1,0
SANJAYK06303992,2022-12-30 20:24:15+00:00,"RT @vashishtvp: #पुरानी_पेंशन_बहाल_करो 
A problem is a chance for you to do your best...
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR…","['पुरानी_पेंशन_बहाल_करो', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",SANJAY KUMAR GUPTA,,6,0
Iamwithfarmers2,2022-12-30 20:00:07+00:00,"RT @SamreOYE: Chaddi Gang Worrier’s 

Power of #FarmersProtest

#ZiraSanjhaMorcha","['FarmersProtest', 'ZiraSanjhaMorcha']",#justiceforsidhumoosewala,,7,0
advsandeep20,2022-12-30 17:53:24+00:00,RT @samitakaur74: Our farm leaders from #Rajhastan @FarmStudioz and #Haryana @Tveer_13 arrive at #ZiraSanjhaMorcha . Don't let go of this u…,"['Rajhastan', 'Haryana', 'ZiraSanjhaMorcha']",adv sandeep,,23,0
vashishtvp,2022-12-30 17:19:28+00:00,"RT @SamreOYE: Chaddi Gang Worrier’s 

Power of #FarmersProtest

#ZiraSanjhaMorcha","['FarmersProtest', 'ZiraSanjhaMorcha']",Er. V P Vashisht,"Kapurthala, Punjab - INDIA",7,0
vashishtvp,2022-12-30 17:18:26+00:00,"RT @planet_lunatic: Also increase prices paid by consumers for chicken, eggs and milk is due to increase in prices of animal feed as most o…",[],Er. V P Vashisht,"Kapurthala, Punjab - INDIA",1,0
vashishtvp,2022-12-30 17:15:50+00:00,"RT @Parmind74776100: Save Water
Save Punjab

#ZiraSanjhaMorcha
#FarmersProtest","['ZiraSanjhaMorcha', 'FarmersProtest']",Er. V P Vashisht,"Kapurthala, Punjab - INDIA",3,0
NaqviNishat,2022-12-30 16:43:49+00:00,"RT @vashishtvp: #ZiraSanjhaMorcha
Struggle is the ""invitation"" of nature who accepts; moves forward.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITC…","['ZiraSanjhaMorcha', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS']",intizar Mehdi Naqvi Nishat Zehra Naqvi,,7,0
NaqviNishat,2022-12-30 16:43:33+00:00,"RT @vashishtvp: #ConstitutionalRightOPS
Struggle is the ""invitation"" of nature who accepts; moves forward.
#OPS #MSP #BanEVM #WeWantOPS
#SA…","['ConstitutionalRightOPS', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS']",intizar Mehdi Naqvi Nishat Zehra Naqvi,,6,0
NaqviNishat,2022-12-30 16:42:44+00:00,"RT @vashishtvp: #StopPrivatization
Struggle is the ""invitation"" of nature who accepts; moves forward.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_IT…","['StopPrivatization', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS']",intizar Mehdi Naqvi Nishat Zehra Naqvi,,6,0
NaqviNishat,2022-12-30 16:41:54+00:00,"RT @vashishtvp: #StopPrivatization 
A problem is a chance for you to do your best...
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#Ba…","['StopPrivatization', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",intizar Mehdi Naqvi Nishat Zehra Naqvi,,5,0
NaqviNishat,2022-12-30 16:41:07+00:00,"RT @vashishtvp: #RestoreOPS 
A problem is a chance for you to do your best...
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanEVM_Sa…","['RestoreOPS', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",intizar Mehdi Naqvi Nishat Zehra Naqvi,,5,0
RampalGautam15,2022-12-30 16:38:20+00:00,"RT @vashishtvp: #RestoreOldPension 
A problem is a chance for you to do your best...
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#Ba…","['RestoreOldPension', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",Rampal Gautam,"Rewa, India",4,0
Umakant14101931,2022-12-30 15:50:46+00:00,"RT @vashishtvp: #ZiraSanjhaMorcha
Struggle is the ""invitation"" of nature who accepts; moves forward.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITC…","['ZiraSanjhaMorcha', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS']",Umakant Awasthi,Kanpur Nager,7,0
risky_mirza_,2022-12-30 14:14:40+00:00,"Support 🔥
@Tractor2twitr_P 
#FarmersProtest #kisanandolan","['FarmersProtest', 'kisanandolan']",RISKY MIRZA,"Punjab, India",1,1
Hunter16771146,2022-12-30 13:55:55+00:00,"@Aman__905799__ @donotbeangry Remember #FarmersProtest .
Modi who ??",['FarmersProtest'],India Lover & Bhakt Hunter,,1,1
CJ_India,2022-12-30 13:43:44+00:00,"PM Kisan Samman Nidhi Yojana (6k/yr) 

Total Farmers Before &amp; After Aadhar Linking:
Before eKYC: 11.45 Cr
After eKY… https://t.co/Q3TZuJHbW1",[],🇮🇳 iCJ (#IndiaFightingChineseVirus),INDIA,1,0
VidyaRamGautam4,2022-12-30 13:14:39+00:00,"RT @vashishtvp: #SAVE_ITCADRE_SAVE_IR
A problem is a chance for you to do your best...
#OPS #MSP #BanEVM #WeWantOPS
#BanEVM_Save_India
#Res…","['SAVE_ITCADRE_SAVE_IR', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'BanEVM_Save_India']",Vidya Ram Gautam,Kannauj (U.P.)India,15,0
BasantMaster1,2022-12-30 13:09:53+00:00,"RT @vashishtvp: #WeWantOPS
Struggle is the ""invitation"" of nature who accepts; moves forward.
#OPS #MSP #BanEVM
#SAVE_ITCADRE_SAVE_IR
#BanE…","['WeWantOPS', 'OPS', 'MSP', 'BanEVM', 'SAVE_ITCADRE_SAVE_IR']",Basant,,5,0
TURBANATOR_JAT,2022-12-30 13:02:45+00:00,"RT @JagjitS37628148: Save Water
Save Punjab

#ZiraSanjhaMorcha
#FarmersProtest https://t.co/JbOf7z35PF","['ZiraSanjhaMorcha', 'FarmersProtest']",THE KID (JAT),CANADA,23,0
ArtiSin06701588,2022-12-30 12:56:32+00:00,"RT @vashishtvp: #ConstitutionalRightOPS
Struggle is the ""invitation"" of nature who accepts; moves forward.
#OPS #MSP #BanEVM #WeWantOPS
#SA…","['ConstitutionalRightOPS', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS']",Arti Singh,Prayagraj,5,0
ArtiSin06701588,2022-12-30 12:56:28+00:00,"RT @vashishtvp: #ZiraSanjhaMorcha
Struggle is the ""invitation"" of nature who accepts; moves forward.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITC…","['ZiraSanjhaMorcha', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS']",Arti Singh,Prayagraj,3,0
YashodaGocher,2022-12-30 12:44:06+00:00,"RT @vashishtvp: #BanEVM
Struggle is the ""invitation"" of nature who accepts; moves forward.
#OPS #MSP #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanE…","['BanEVM', 'OPS', 'MSP', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",YASHODA GOCHER 🌹🌹NPSEFR🌹🌹,"Bundi, Rajasthan",3,0
YashodaGocher,2022-12-30 12:44:02+00:00,"RT @vashishtvp: #WeWantOPS
Struggle is the ""invitation"" of nature who accepts; moves forward.
#OPS #MSP #BanEVM
#SAVE_ITCADRE_SAVE_IR
#BanE…","['WeWantOPS', 'OPS', 'MSP', 'BanEVM', 'SAVE_ITCADRE_SAVE_IR']",YASHODA GOCHER 🌹🌹NPSEFR🌹🌹,"Bundi, Rajasthan",5,0
YashodaGocher,2022-12-30 12:43:59+00:00,"RT @vashishtvp: #RestoreOPS
Struggle is the ""invitation"" of nature who accepts; moves forward.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_S…","['RestoreOPS', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS']",YASHODA GOCHER 🌹🌹NPSEFR🌹🌹,"Bundi, Rajasthan",2,0
YashodaGocher,2022-12-30 12:43:56+00:00,"RT @vashishtvp: #IndiaOnSale
Struggle is the ""invitation"" of nature who accepts; moves forward.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_…","['IndiaOnSale', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS']",YASHODA GOCHER 🌹🌹NPSEFR🌹🌹,"Bundi, Rajasthan",3,0
YashodaGocher,2022-12-30 12:43:53+00:00,"RT @vashishtvp: #Farmersprotest
Struggle is the ""invitation"" of nature who accepts; moves forward.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCAD…","['Farmersprotest', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS']",YASHODA GOCHER 🌹🌹NPSEFR🌹🌹,"Bundi, Rajasthan",3,0
YashodaGocher,2022-12-30 12:43:49+00:00,"RT @vashishtvp: #StopPrivatization
Struggle is the ""invitation"" of nature who accepts; moves forward.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_IT…","['StopPrivatization', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS']",YASHODA GOCHER 🌹🌹NPSEFR🌹🌹,"Bundi, Rajasthan",3,0
YashodaGocher,2022-12-30 12:43:45+00:00,"RT @vashishtvp: #RestoreOldPension
Struggle is the ""invitation"" of nature who accepts; moves forward.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_IT…","['RestoreOldPension', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS']",YASHODA GOCHER 🌹🌹NPSEFR🌹🌹,"Bundi, Rajasthan",2,0
YashodaGocher,2022-12-30 12:43:41+00:00,"RT @vashishtvp: #BanEVM_Save_India
Struggle is the ""invitation"" of nature who accepts; moves forward.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_IT…","['BanEVM_Save_India', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS']",YASHODA GOCHER 🌹🌹NPSEFR🌹🌹,"Bundi, Rajasthan",3,0
cool_sah,2022-12-30 12:42:22+00:00,RT @rihanna: why aren’t we talking about this?! #FarmersProtest https://t.co/obmIlXhK9S,['FarmersProtest'],Shahid Alig شاهد علیگ,New Delhi ✈ Gaya ✈ Jo'burg,289480,0
YashodaGocher,2022-12-30 12:39:33+00:00,"RT @vashishtvp: #पुरानी_पेंशन_बहाल_करो
Struggle is the ""invitation"" of nature who accepts; moves forward.
#OPS #MSP #BanEVM #WeWantOPS
#SAV…","['पुरानी_पेंशन_बहाल_करो', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS']",YASHODA GOCHER 🌹🌹NPSEFR🌹🌹,"Bundi, Rajasthan",4,0
YashodaGocher,2022-12-30 12:39:27+00:00,"RT @vashishtvp: #ConstitutionalRightOPS
Struggle is the ""invitation"" of nature who accepts; moves forward.
#OPS #MSP #BanEVM #WeWantOPS
#SA…","['ConstitutionalRightOPS', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS']",YASHODA GOCHER 🌹🌹NPSEFR🌹🌹,"Bundi, Rajasthan",5,0
YashodaGocher,2022-12-30 12:39:22+00:00,"RT @vashishtvp: #ZiraSanjhaMorcha
Struggle is the ""invitation"" of nature who accepts; moves forward.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITC…","['ZiraSanjhaMorcha', 'OPS', 'MSP', 'BanEVM', 'WeWantOPS']",YASHODA GOCHER 🌹🌹NPSEFR🌹🌹,"Bundi, Rajasthan",3,0
GurSeerat0,2022-12-30 12:33:26+00:00,RT @samitakaur74: Our farm leaders from #Rajhastan @FarmStudioz and #Haryana @Tveer_13 arrive at #ZiraSanjhaMorcha . Don't let go of this u…,"['Rajhastan', 'Haryana', 'ZiraSanjhaMorcha']",Gurseerat Kaur 👼,,23,0
YashodaGocher,2022-12-30 12:30:51+00:00,"RT @vashishtvp: Struggle is the ""invitation"" of nature who accepts; moves forward.
#OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
#BanE…","['OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",YASHODA GOCHER 🌹🌹NPSEFR🌹🌹,"Bundi, Rajasthan",3,0
YashodaGocher,2022-12-30 12:30:49+00:00,"RT @vashishtvp: #OPS #MSP #BanEVM #WeWantOPS
#SAVE_ITCADRE_SAVE_IR
Struggle is the ""invitation"" of nature who accepts; moves forward.
#BanE…","['OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",YASHODA GOCHER 🌹🌹NPSEFR🌹🌹,"Bundi, Rajasthan",4,0
YashodaGocher,2022-12-30 12:30:44+00:00,"RT @vashishtvp: #OPS #MSP #BanEVM #WeWantOPS
Struggle is the ""invitation"" of nature who accepts; moves forward.
#SAVE_ITCADRE_SAVE_IR
#BanE…","['OPS', 'MSP', 'BanEVM', 'WeWantOPS', 'SAVE_ITCADRE_SAVE_IR']",YASHODA GOCHER 🌹🌹NPSEFR🌹🌹,"Bundi, Rajasthan",5,0
